"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"3624","530","3518","1248","1073759296","0","0","0","0","488","66","","","","","","煉冶場:恐懼","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3625","530","3518","1249","1073759296","0","0","0","0","487","66","","","","","","煉冶場:仇恨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3626","530","3518","1250","1075856448","0","0","0","310","0","0","","","","","","泰拉","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3627","530","3518","1251","1073759296","0","0","0","0","0","65","","","","","","北風斷崖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3628","530","3518","1252","1073792064","0","0","0","0","0","0","","","","","","哈剌","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3629","530","3518","1253","1073759296","0","0","0","0","0","65","","","","","","南風斷崖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3630","530","3518","1254","1073759296","0","0","0","0","0","65","","","","","","歐夏剛","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3631","530","3518","1255","1073759296","0","0","0","0","500","65","","","","","","靈魂原野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3632","530","3518","1256","1073759296","0","0","0","0","0","0","","","","","","夏瑪那","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3633","530","3518","1257","1073759296","0","0","0","0","506","66","","","","","","先祖之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3634","530","3518","1258","1073759296","0","0","0","0","0","64","","","","","","風蘆村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3635","530","3518","1259","1073759296","0","0","0","0","0","0","","","","","","Unused2","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3636","530","3518","1260","1073759296","0","0","0","0","0","69","","","","","","元素高原","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3637","530","3518","1261","1073759296","0","0","0","0","505","65","","","","","","吉爾索洛堡壘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3638","530","3518","1262","1073759296","0","0","0","0","0","64","","","","","","試煉競技場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3639","530","3524","1263","1073741888","0","0","0","0","0","0","","","","","","銀謎小島","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3640","530","3521","1264","1073759296","0","0","0","0","0","62","","","","","","匕首沼地村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3641","530","3521","1265","1073759296","0","0","0","0","0","60","","","","","","昂布拉凡村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3642","530","3521","1266","1073759296","0","0","0","0","0","61","","","","","","菲拉芬村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3643","530","3521","1267","1073759296","0","0","0","0","0","63","","","","","","血鱗領地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3644","530","3521","1268","1075856448","0","0","0","310","0","0","","","","","","泰倫多爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3645","530","3521","1269","1075856448","0","0","0","278","0","0","","","","","","薩布拉金","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3646","530","3521","1270","1073759296","0","0","0","0","0","63","","","","","","跨格山脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3647","530","3521","1271","1073759296","0","0","404","0","489","62","","","","","","重生峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3648","530","3521","1272","1073759296","0","0","403","0","0","61","","","","","","死亡污泥","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3649","530","3521","1273","1075856448","0","0","0","0","0","0","","","","","","斯博格爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3650","530","3521","1274","1073759296","0","0","403","0","0","62","","","","","","安格拉斯營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3651","530","3521","1275","1073759296","0","0","403","0","510","63","","","","","","安格拉斯要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3652","530","3521","1276","1073759296","0","0","0","0","0","61","","","","","","方格洞穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3653","530","3521","1277","1073759296","0","0","0","0","0","62","","","","","","毒蛇之湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3654","530","3521","1278","1073759296","0","0","0","0","0","63","","","","","","排水之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3655","530","3521","1279","1073759296","0","0","0","0","0","60","","","","","","昂布拉凡湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3656","530","3521","1280","1073759296","0","0","0","0","0","62","","","","","","沼澤光之湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3657","530","3521","1281","1073759296","0","0","0","0","475","0","","","","","","暮光之門","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3658","530","3521","1282","1073759296","0","0","0","0","0","62","","","","","","孢子風之湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3659","530","3521","1283","1073759296","0","0","0","0","0","60","","","","","","瀉湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3660","530","3521","1284","1073759296","0","0","0","0","0","0","","","","","","劍之小道","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3661","530","3521","1285","1073759296","0","0","0","0","0","0","","","","","","劍齒峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3662","530","3430","1286","1073741888","0","0","0","0","0","0","","","","","","平民大廳","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3663","530","3430","1287","1073741888","0","0","0","0","0","0","","","","","","遺棄的莊園","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3664","530","3430","1288","1073741888","0","0","0","0","0","0","","","","","","太陽女獵師","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3665","530","3430","1289","1076887616","0","0","0","0","0","6","","","","","","獵鷹之翼廣場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3666","530","3518","1290","1073759296","0","0","0","0","0","64","","","","","","哈剌尼盆地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3667","530","3521","1291","1073759296","0","0","0","0","0","62","","","","","","開闢泥沼","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3668","530","3521","1292","1073759296","0","0","0","0","0","62","","","","","","波哈姆廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3669","530","3483","1293","1073792064","0","0","0","0","479","0","","","","","","競技場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3670","530","3483","1294","1073792064","0","0","0","0","478","0","","","","","","望海崖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3671","530","3483","1295","1073792064","0","0","0","0","478","58","","","","","","破碎之丘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3672","530","3518","1296","1073759296","0","0","0","0","0","0","","","","","","瑪格哈利隊伍","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3673","530","3518","1297","1073759296","0","0","0","0","0","64","","","","","","奈辛瓦里狩獵隊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3674","530","3519","1298","1073759296","0","0","0","0","495","62","","","","","","塞納里奧灌木林","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3675","530","3519","1299","1073759296","0","0","0","310","519","62","","","","","","杜瑞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3676","530","3519","1300","1073759296","0","0","0","0","480","62","","","","","","迷霧辛諾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3677","530","3519","1301","1073759296","0","0","0","0","481","62","","","","","","迷霧斯奇司","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3678","530","3519","1302","1073759296","0","0","0","0","481","62","","","","","","迷霧撒拉斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3679","530","3519","1303","1073759296","0","0","0","0","481","70","","","","","","司凱堤斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3680","530","3519","1304","1073759296","0","0","0","0","481","70","","","","","","黑風谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3681","530","3519","1305","1073759296","0","0","0","337","0","63","","","","","","火翼崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3682","530","3519","1306","1073759296","0","0","0","0","0","64","","","","","","葛蘭戈瓦村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3683","530","3519","1307","1075856448","0","0","0","278","0","0","","","","","","碎石堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3684","530","3519","1308","1075856448","0","0","0","279","0","0","","","","","","艾蘭里堡壘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3685","530","3519","1309","1073759296","0","0","0","0","501","63","","","","","","噬骨者廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3686","530","3519","1310","1073759296","0","0","0","0","480","64","","","","","","迷霧里斯克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3687","530","3519","1311","1073759296","0","0","0","0","0","62","","","","","","奧萊姆貝斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3688","530","3519","1312","1073759296","0","0","402","306","0","65","","","","","","奧齊頓","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3689","530","3519","1313","1073759296","0","0","0","0","0","63","","","","","","迷霧瑞斯克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3690","530","3519","1314","1073759296","0","0","0","0","480","70","","","","","","黑風湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3691","530","3519","1315","1073759296","0","0","0","0","0","62","","","","","","艾利諾魯湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3692","530","3519","1316","1073759296","0","0","0","0","0","62","","","","","","佐魯湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3693","530","3519","1317","1073759296","0","0","0","0","0","62","","","","","","斯其索山脈","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3694","530","3519","1318","1073759296","0","0","0","0","0","62","","","","","","多霧山脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3695","530","3519","1319","1073759296","0","0","0","0","0","62","","","","","","破碎之丘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3696","530","3519","1320","1073759296","0","0","0","0","508","62","","","","","","阻礙之丘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3697","530","3519","1321","1073792064","0","0","402","306","0","64","","","","","","白骨荒野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3698","559","0","1322","65664","0","0","369","243","512","0","","","","","","納葛蘭競技場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3699","530","3518","1323","1073759296","0","0","0","0","510","65","","","","","","獰笑骷髏庭院","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3700","530","3518","1324","1073759296","0","0","0","0","510","0","","","","","","血色競技場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3701","530","3518","1325","1073759360","0","0","0","0","0","0","","","","","","競技場地面","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3702","562","0","1326","65664","0","0","406","243","0","0","","","","","","劍刃競技場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3703","530","0","1327","19752","0","0","409","311","0","0","","","","","","撒塔斯城","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.6","0"
"3704","530","3487","1328","1073742104","0","0","0","0","0","0","","","","","","牧羊人之門","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3705","530","3518","1329","1073759296","0","0","0","0","0","64","","","","","","泰拉蕊盆地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3706","269","2366","1330","1073741824","0","0","0","0","512","0","","","","","","黑暗之門","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3707","534","3606","1331","1073741824","0","0","0","346","521","0","","","","","","聯盟營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3708","534","3606","1332","1073741824","0","0","0","347","522","0","","","","","","部落營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3709","534","3606","1333","1073741824","0","0","0","0","0","0","","","","","","夜精靈村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3710","534","3606","1334","1073741824","0","0","0","348","523","0","","","","","","諾達希爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3711","571","0","1335","17472","0","0","461","424","0","76","","","","","","休拉薩盆地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3712","530","3523","1336","1075856448","0","0","0","0","475","0","","","","","","52區","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3713","542","0","1337","0","0","0","0","0","0","0","","","","","","血熔爐","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3714","540","0","1338","0","0","0","0","0","0","0","","","","","","破碎大廳","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.5","0"
"3715","545","0","1339","0","0","0","0","0","0","0","","","","","","蒸汽洞窟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3716","546","0","1340","0","0","0","0","0","0","0","","","","","","深幽泥沼","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.4","0"
"3717","547","0","1341","0","0","0","0","0","0","0","","","","","","奴隸監獄","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.5","0"
"3718","530","3521","1342","1075856448","0","0","0","278","0","0","","","","","","斯溫派特崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3719","530","3519","1343","1073759296","0","0","0","0","510","63","","","","","","血之谷廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3720","530","3521","1344","1073792064","0","0","0","0","0","0","","","","","","雙塔廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3721","530","3523","1345","1073759296","0","0","0","0","0","66","","","","","","破碎荒地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3722","530","3523","1346","1073759296","0","0","0","0","496","67","","","","","","法力熔爐艾拉","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3723","530","3523","1347","1073759296","0","0","0","0","0","67","","","","","","阿克隆廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3724","530","3523","1348","1075856448","0","0","0","0","475","67","","","","","","扭曲太空","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3725","530","3523","1349","1073759296","0","0","0","310","519","67","","","","","","安卡特廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3726","530","3523","1350","1073759296","0","0","0","0","497","67","","","","","","法力熔爐巴納爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3727","530","3523","1351","1073759296","0","0","0","0","487","68","","","","","","廢棄農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3728","530","3523","1352","1073759296","0","0","0","0","0","68","","","","","","漩渦農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3729","530","3523","1353","1073759296","0","0","0","0","0","67","","","","","","聚集之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3730","530","3523","1354","1073759296","0","0","0","0","498","68","","","","","","法力熔爐寇魯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3731","530","3523","1355","1073759296","0","0","0","0","0","69","","","","","","風暴裂口","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3732","530","3523","1356","1073759296","0","0","0","0","0","69","","","","","","肯瑞瓦村莊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3733","530","3523","1357","1073759296","0","0","0","0","0","0","","","","","","紫羅蘭之塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3734","530","3523","1358","1073759296","0","0","0","0","499","69","","","","","","法力熔爐杜羅","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3735","530","3523","1359","1073759296","0","0","0","0","0","68","","","","","","裂風高原","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3736","530","3523","1360","1073759296","0","0","0","0","496","0","","","","","","法力熔爐奧崔斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3737","530","3523","1361","1073759296","0","0","0","0","492","69","","","","","","天國山脈","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3738","530","3523","1362","1075856448","0","0","423","335","489","0","","","","","","風暴之尖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3739","530","3523","1363","1073759296","0","0","0","0","488","68","","","","","","熔爐基地:遺忘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3740","530","3523","1364","1073759296","0","0","0","0","487","68","","","","","","熔爐基地:苦難","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3741","530","3523","1365","1073759296","0","0","0","0","0","68","","","","","","法拉隆廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3742","530","3523","1366","1073763392","0","0","0","0","0","70","","","","","","索奎薩爾的領地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3743","530","3520","1367","1073759296","0","0","0","0","488","67","","","","","","軍團要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3744","530","3520","1368","1075856448","0","0","0","278","0","0","","","","","","影月村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3745","530","3520","1369","1075856448","0","0","0","279","0","0","","","","","","蠻錘要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3746","530","3520","1370","1073759296","0","0","0","0","0","67","","","","","","古爾丹火山","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3747","530","3520","1371","1073759296","0","0","0","0","0","67","","","","","","惡魔深淵","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3748","530","3520","1372","1073759296","0","0","0","0","0","68","","","","","","死亡熔爐","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3749","530","3520","1373","1073759296","0","0","0","0","0","68","","","","","","考斯卡水池","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3750","530","3520","1374","1073759296","0","0","0","0","0","68","","","","","","考斯卡崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3751","530","3520","1375","1073759296","0","0","0","0","0","67","","","","","","烈日火焰崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3752","530","3520","1376","1073759296","0","0","0","0","507","67","","","","","","伊利達瑞崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3753","530","3520","1377","1073759296","0","0","0","0","0","67","","","","","","巴瑞廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3754","530","3520","1378","1075856448","0","0","0","310","0","0","","","","","","薩塔祭壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3755","530","3520","1379","1073759296","0","0","0","0","0","69","","","","","","厄運階梯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3756","530","3520","1380","1073759296","0","0","0","0","0","67","","","","","","卡拉伯爾廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3757","530","3520","1381","1073759296","0","0","0","0","0","69","","","","","","阿塔莫露臺","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3758","530","3520","1382","1073759296","0","0","0","0","491","67","","","","","","虛空之翼農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3759","530","3520","1383","1073763392","0","0","0","0","492","70","","","","","","虛空之翼岩架","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3760","530","3518","1384","1073759296","0","0","0","0","0","64","","","","","","阻礙之丘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3761","530","3518","1385","1073759296","0","0","0","0","0","0","","","","","","險惡之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3762","530","3518","1386","1073759296","0","0","0","0","0","0","","","","","","風蘆小徑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3763","530","3518","1387","1073759296","0","0","0","0","0","0","","","","","","贊格山脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3764","530","3518","1388","1073759296","0","0","0","0","487","70","","","","","","暮光山脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3765","530","3483","1389","1073759296","0","0","0","0","0","61","","","","","","刺棘蔓","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3766","530","3521","1390","1075856448","0","0","0","310","0","0","","","","","","奧雷伯爾港","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3767","530","3522","1391","1073759296","0","0","406","0","0","0","","","","","","劍之小道","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3768","530","3522","1392","1073759296","0","0","407","312","0","69","","","","","","鋸齒山脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3769","530","3522","1393","1075856448","0","0","407","278","0","0","","","","","","雷霆王村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3770","530","3522","1394","1073759296","0","0","403","0","0","0","","","","","","劍齒峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3771","530","3522","1395","1073759296","0","0","408","307","0","65","","","","","","生命之林","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3772","530","3522","1396","1075856448","0","0","408","307","511","0","","","","","","希爾瓦納","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3773","530","3522","1397","1073759296","0","0","406","0","508","67","","","","","","劍刃要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3774","530","3522","1398","1073759296","0","0","406","0","0","67","","","","","","戈魯爾之巢","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.4","0"
"3775","530","3522","1399","1073759296","0","0","406","0","0","66","","","","","","血之環","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3776","530","3522","1400","1073759296","0","0","406","0","508","66","","","","","","血槌前哨站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3777","530","3522","1401","1073759296","0","0","406","0","508","67","","","","","","血槌營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3778","530","3522","1402","1073759296","0","0","406","0","510","66","","","","","","德萊尼礦坑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3779","530","3522","1403","1073759296","0","0","406","0","510","67","","","","","","索格瑪領土","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3780","530","3522","1404","1073759296","0","0","406","0","510","67","","","","","","黑翼集會所","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3781","530","3522","1405","1073759296","0","0","407","312","481","67","","","","","","葛瑞許納什","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3782","530","3522","1406","1073759296","0","0","407","312","480","65","","","","","","迷霧拉斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3783","530","3522","1407","1073759296","0","0","407","312","481","67","","","","","","迷霧維克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3784","530","3522","1408","1073759296","0","0","406","0","487","70","","","","","","煉冶場:驚駭","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3785","530","3522","1409","1073759296","0","0","406","0","488","70","","","","","","煉冶場:憤怒","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3786","530","3522","1410","1075856448","0","0","406","0","533","66","","","","","","歐格利拉","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3787","530","3522","1411","1073759296","0","0","406","0","487","70","","","","","","煉冶場:怒氣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3788","530","3518","1412","1073759296","0","0","0","0","0","0","","","","","","粗劣之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3789","555","0","1413","0","0","0","0","0","0","0","","","","","","暗影迷宮","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3790","558","0","1414","0","0","0","0","0","0","0","","","","","","奧奇奈地穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3791","556","0","1415","0","0","0","0","0","0","0","","","","","","塞司克大廳","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.75","0"
"3792","557","0","1416","0","0","0","0","0","0","0","","","","","","法力墓地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.75","0"
"3793","530","3483","1417","1073759296","0","0","0","0","0","58","","","","","","魔焰深谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3794","530","3483","1418","1073759296","0","0","0","0","0","58","","","","","","白骨之谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3795","530","3483","1419","1073759296","0","0","0","0","0","61","","","","","","夏納瑞荒地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3796","530","3483","1420","1073759296","0","0","0","0","0","60","","","","","","扭曲原野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3797","530","3483","1421","1073759296","0","0","0","0","491","62","","","","","","墜天山脈","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3798","530","3483","1422","1073759296","0","0","0","0","480","62","","","","","","海艾斯峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3799","530","3483","1423","1073759296","0","0","0","0","0","60","","","","","","石鐮峽谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3800","530","3483","1424","1073759296","0","0","0","0","0","62","","","","","","棘牙丘陵","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3801","530","3483","1425","1073759296","0","0","0","0","504","62","","","","","","瑪格哈營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"3802","530","3483","1426","1073759296","0","0","0","0","0","61","","","","","","虛無之脊","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
